entity_id,created_at,updated_at,etype,content
4117,2025-12-04 19:41:33.612201,2025-12-04 19:41:33.612202,IPNetRecord,"{""cidr"": ""208.94.149.0/24"", ""name"": ""TIGGEE"", ""type"": ""IPv4"", ""handle"": ""NET-208-94-144-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""208.94.158.255"", ""created_date"": ""2008-09-03T15:33:03Z"", ""updated_date"": ""2012-03-20T14:38:58Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-208-0-0-0-0"", ""start_address"": ""208.94.144.0""}"
4118,2025-12-04 19:41:35.617151,2025-12-04 19:41:35.617151,IPNetRecord,"{""cidr"": ""3.224.0.0/12"", ""name"": ""AMAZON-IAD"", ""type"": ""IPv4"", ""handle"": ""NET-3-224-0-0-1"", ""method"": ""ALLOCATION"", ""status"": [""active""], ""end_address"": ""3.239.255.255"", ""created_date"": ""2018-12-18T21:56:54Z"", ""updated_date"": ""2018-12-18T21:56:54Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-3-128-0-0-1"", ""start_address"": ""3.224.0.0""}"
4119,2025-12-04 19:41:37.629042,2025-12-04 19:41:37.629042,IPNetRecord,"{""cidr"": ""54.144.0.0/14"", ""name"": ""AMAZON-IAD"", ""type"": ""IPv4"", ""handle"": ""NET-54-144-0-0-2"", ""method"": ""ALLOCATION"", ""status"": [""active""], ""end_address"": ""54.147.255.255"", ""created_date"": ""2018-07-20T11:35:10Z"", ""updated_date"": ""2018-07-20T11:35:10Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-54-144-0-0-1"", ""start_address"": ""54.144.0.0""}"
4120,2025-12-04 19:41:38.237346,2025-12-04 19:41:38.237346,Organization,"{""name"": ""Tiggee LLC"", ""unique_id"": ""8fa68f51-cb31-4508-933a-83e0aca4bc8c""}"
4121,2025-12-04 19:41:38.259812,2025-12-04 19:41:38.259812,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/ABUSE699-ARIN""}"
4122,2025-12-04 19:41:38.273339,2025-12-04 19:41:38.273339,URL,"{""url"": ""https://rdap.arin.net/registry/entity/ABUSE699-ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/ABUSE699-ARIN"", ""port"": 443, ""scheme"": ""https""}"
4130,2025-12-04 19:41:38.50371,2025-12-04 19:41:38.50371,Identifier,"{""id"": ""tech@tiggee.com"", ""id_type"": ""email"", ""unique_id"": ""email:tech@tiggee.com""}"
4134,2025-12-04 19:41:40.36681,2025-12-04 19:41:40.36681,ContactRecord,"{""discovered_at"": ""tiggee.com""}"
4135,2025-12-04 19:41:40.377062,2025-12-04 19:41:40.377062,FQDN,"{""name"": ""tiggee.com""}"
4136,2025-12-04 19:41:40.684202,2025-12-04 19:41:40.684203,URL,"{""url"": ""https://rdap.arin.net/registry/ip/3.224.0.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/3.224.0.0"", ""port"": 443, ""scheme"": ""https""}"
4143,2025-12-04 19:41:40.888699,2025-12-04 19:41:40.888699,FQDN,"{""name"": ""94.171.18.104.in-addr.arpa""}"
4124,2025-12-04 19:41:38.307342,2025-12-04 19:41:38.307342,Phone,"{""raw"": ""+17039351598"", ""e164"": ""+17039351598"", ""type"": ""phone"", ""country_code"": 1}"
4125,2025-12-04 19:41:38.361535,2025-12-04 19:41:38.361535,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/ADMIN427-ARIN""}"
4126,2025-12-04 19:41:38.37113,2025-12-04 19:41:38.37113,URL,"{""url"": ""https://rdap.arin.net/registry/entity/ADMIN427-ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/ADMIN427-ARIN"", ""port"": 443, ""scheme"": ""https""}"
4127,2025-12-04 19:41:38.399277,2025-12-04 19:41:38.399277,Identifier,"{""id"": ""admin@tiggee.com"", ""id_type"": ""email"", ""unique_id"": ""email:admin@tiggee.com""}"
4128,2025-12-04 19:41:38.471331,2025-12-04 19:41:38.471331,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/TECH140-ARIN""}"
4129,2025-12-04 19:41:38.482134,2025-12-04 19:41:38.482134,URL,"{""url"": ""https://rdap.arin.net/registry/entity/TECH140-ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/TECH140-ARIN"", ""port"": 443, ""scheme"": ""https""}"
4131,2025-12-04 19:41:38.621816,2025-12-04 19:41:38.621816,URL,"{""url"": ""https://rdap.arin.net/registry/ip/208.94.144.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/208.94.144.0"", ""port"": 443, ""scheme"": ""https""}"
4132,2025-12-04 19:41:38.675203,2025-12-04 19:41:38.675203,ContactRecord,"{""discovered_at"": ""godaddy.com""}"
4133,2025-12-04 19:41:38.682478,2025-12-04 19:41:38.682478,FQDN,"{""name"": ""godaddy.com""}"
4137,2025-12-04 19:41:40.774082,2025-12-04 19:41:40.774082,Netblock,"{""cidr"": ""104.18.160.0/20"", ""type"": ""IPv4""}"
4138,2025-12-04 19:41:40.790401,2025-12-04 19:41:40.790401,AutonomousSystem,"{""number"": 13335}"
4139,2025-12-04 19:41:40.868757,2025-12-04 19:41:40.868757,FQDN,"{""name"": ""94.169.18.104.in-addr.arpa""}"
4140,2025-12-04 19:41:40.880757,2025-12-04 19:41:40.880757,FQDN,"{""name"": ""94.170.18.104.in-addr.arpa""}"
4141,2025-12-04 19:41:40.886946,2025-12-04 19:41:40.886946,FQDN,"{""name"": ""94.172.18.104.in-addr.arpa""}"
3530,2025-12-04 19:37:48.797619,2025-12-04 19:41:41.618484,IPNetRecord,"{""cidr"": ""63.140.48.0/22"", ""name"": ""AS-CLOUD-ENGINEERING"", ""type"": ""IPv4"", ""handle"": ""NET-63-140-32-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""63.140.63.255"", ""created_date"": ""2011-01-10T23:49:03Z"", ""updated_date"": ""2023-01-10T16:38:15Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-63-0-0-0-0"", ""start_address"": ""63.140.32.0""}"
4144,2025-12-04 19:41:43.637137,2025-12-04 19:41:43.637137,AutnumRecord,"{""name"": ""CLOUDFLARENET"", ""handle"": ""AS13335"", ""number"": 13335, ""status"": [""active""], ""created_date"": ""2010-07-14T22:35:57Z"", ""updated_date"": ""2017-02-17T23:04:32Z"", ""whois_server"": ""whois.arin.net""}"
4145,2025-12-04 19:41:43.660054,2025-12-04 19:41:43.660054,URL,"{""url"": ""https://rdap.arin.net/registry/autnum/13335"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/autnum/13335"", ""port"": 443, ""scheme"": ""https""}"
4146,2025-12-04 19:41:43.671374,2025-12-04 19:41:43.671374,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/CLOUD14""}"
4147,2025-12-04 19:41:43.6754,2025-12-04 19:41:43.675401,URL,"{""url"": ""https://rdap.arin.net/registry/entity/CLOUD14"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/CLOUD14"", ""port"": 443, ""scheme"": ""https""}"
4148,2025-12-04 19:41:43.715895,2025-12-04 19:41:43.715895,Identifier,"{""id"": ""cloudflare, inc."", ""id_type"": ""org_name"", ""unique_id"": ""org_name:cloudflare, inc.""}"
4149,2025-12-04 19:41:43.972628,2025-12-04 19:41:43.972628,FQDN,"{""name"": ""a23-39-13-142.deploy.static.akamaitechnologies.com""}"
4150,2025-12-04 19:41:44.438647,2025-12-04 19:41:44.438647,Identifier,"{""id"": ""54930014QNWWH8OAC930"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:54930014QNWWH8OAC930"", ""update_date"": ""2025-10-06T20:17:59Z"", ""creation_date"": ""2014-06-25T01:41:00Z"", ""expiration_date"": ""2026-10-16T19:18:41Z""}"
4151,2025-12-04 19:41:44.452515,2025-12-04 19:41:44.452515,Identifier,"{""id"": ""godaddy.com, llc"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:godaddy.com, llc""}"
4152,2025-12-04 19:41:44.46636,2025-12-04 19:41:44.46636,Identifier,"{""id"": ""us_de/5074703"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:us_de/5074703""}"
4153,2025-12-04 19:41:44.485134,2025-12-04 19:41:44.485134,Identifier,"{""id"": ""7622810"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:7622810""}"
4154,2025-12-04 19:41:47.325185,2025-12-04 19:41:47.325185,IPAddress,"{""type"": ""IPv4"", ""address"": ""208.80.127.4""}"
4155,2025-12-04 19:41:47.815427,2025-12-04 19:41:47.815427,IPAddress,"{""type"": ""IPv6"", ""address"": ""2600:1802:14::1""}"
4156,2025-12-04 19:41:48.444091,2025-12-04 19:41:48.444091,FQDN,"{""name"": ""4.127.80.208.in-addr.arpa""}"
4163,2025-12-04 19:41:52.085487,2025-12-04 19:41:52.085487,IPAddress,"{""type"": ""IPv4"", ""address"": ""198.51.44.65""}"
4164,2025-12-04 19:41:53.618623,2025-12-04 19:41:53.618623,IPNetRecord,"{""cidr"": ""104.18.160.0/20"", ""name"": ""CLOUDFLARENET"", ""type"": ""IPv4"", ""handle"": ""NET-104-16-0-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""104.31.255.255"", ""created_date"": ""2014-03-28T15:30:55Z"", ""updated_date"": ""2024-09-04T10:51:26Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-104-0-0-0-0"", ""start_address"": ""104.16.0.0""}"
4165,2025-12-04 19:41:55.303204,2025-12-04 19:41:55.303204,IPAddress,"{""type"": ""IPv6"", ""address"": ""2620:4d:4000:6259:7:1:0:3""}"
4169,2025-12-04 19:41:56.372224,2025-12-04 19:41:56.372224,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/ABUSE2916-ARIN""}"
4170,2025-12-04 19:41:56.383104,2025-12-04 19:41:56.383104,URL,"{""url"": ""https://rdap.arin.net/registry/entity/ABUSE2916-ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/ABUSE2916-ARIN"", ""port"": 443, ""scheme"": ""https""}"
4171,2025-12-04 19:41:56.400343,2025-12-04 19:41:56.400343,Identifier,"{""id"": ""abuse@cloudflare.com"", ""id_type"": ""email"", ""unique_id"": ""email:abuse@cloudflare.com""}"
4173,2025-12-04 19:41:56.457338,2025-12-04 19:41:56.457338,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/ADMIN2521-ARIN""}"
4174,2025-12-04 19:41:56.472024,2025-12-04 19:41:56.472024,URL,"{""url"": ""https://rdap.arin.net/registry/entity/ADMIN2521-ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/ADMIN2521-ARIN"", ""port"": 443, ""scheme"": ""https""}"
4175,2025-12-04 19:41:56.499233,2025-12-04 19:41:56.499233,Identifier,"{""id"": ""rir@cloudflare.com"", ""id_type"": ""email"", ""unique_id"": ""email:rir@cloudflare.com""}"
4176,2025-12-04 19:41:56.7111,2025-12-04 19:41:56.7111,URL,"{""url"": ""https://rdap.arin.net/registry/ip/97.74.0.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/97.74.0.0"", ""port"": 443, ""scheme"": ""https""}"
4177,2025-12-04 19:41:56.972347,2025-12-04 19:41:56.972347,URL,"{""url"": ""https://rdap.arin.net/registry/ip/104.16.0.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/104.16.0.0"", ""port"": 443, ""scheme"": ""https""}"
4168,2025-12-04 19:41:56.346896,2025-12-04 19:42:14.425584,Organization,"{""name"": ""Cloudflare, Inc."", ""active"": true, ""unique_id"": ""CLOUDFLARE, INC.:US-DE:4710875"", ""legal_name"": ""cloudflare, inc."", ""jurisdiction"": ""US-DE"", ""founding_date"": ""2009-07-17T00:00:00Z"", ""registration_id"": ""4710875""}"
4158,2025-12-04 19:41:49.012584,2025-12-04 19:47:21.813403,FQDN,"{""name"": ""pdns04.domaincontrol.com""}"
4157,2025-12-04 19:41:48.451074,2025-12-04 19:41:48.451074,FQDN,"{""name"": ""1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.4.1.0.0.2.0.8.1.0.0.6.2.ip6.arpa""}"
4159,2025-12-04 19:41:49.015336,2025-12-04 19:41:49.015337,FQDN,"{""name"": ""21.202.250.72.in-addr.arpa""}"
4160,2025-12-04 19:41:49.621059,2025-12-04 19:41:49.621059,IPNetRecord,"{""cidr"": ""208.80.120.0/21"", ""name"": ""TIGGEE"", ""type"": ""IPv4"", ""handle"": ""NET-208-80-120-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""208.80.127.255"", ""created_date"": ""2007-07-19T19:30:22Z"", ""updated_date"": ""2012-03-20T14:38:58Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-208-0-0-0-0"", ""start_address"": ""208.80.120.0""}"
4161,2025-12-04 19:41:49.648791,2025-12-04 19:41:49.648791,URL,"{""url"": ""https://rdap.arin.net/registry/ip/208.80.120.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/208.80.120.0"", ""port"": 443, ""scheme"": ""https""}"
4162,2025-12-04 19:41:51.614725,2025-12-04 19:41:51.614725,IPNetRecord,"{""cidr"": ""97.74.96.0/20"", ""name"": ""GO-DADDY-COM-LLC"", ""type"": ""IPv4"", ""handle"": ""NET-97-74-0-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""97.74.255.255"", ""created_date"": ""2008-08-14T16:35:07Z"", ""updated_date"": ""2012-02-24T14:44:34Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-97-0-0-0-0"", ""start_address"": ""97.74.0.0""}"
4166,2025-12-04 19:41:55.491569,2025-12-04 19:41:55.491569,FQDN,"{""name"": ""3.0.0.0.0.0.0.0.1.0.0.0.7.0.0.0.9.5.2.6.0.0.0.4.d.4.0.0.0.2.6.2.ip6.arpa""}"
4167,2025-12-04 19:41:55.496488,2025-12-04 19:41:55.496488,FQDN,"{""name"": ""65.44.51.198.in-addr.arpa""}"
4172,2025-12-04 19:41:56.419172,2025-12-04 19:41:56.419172,Phone,"{""raw"": ""+16503198930"", ""e164"": ""+16503198930"", ""type"": ""phone"", ""country_code"": 1}"
3938,2025-12-04 19:40:50.270242,2025-12-04 19:41:57.612533,IPNetRecord,"{""cidr"": ""198.51.44.0/23"", ""name"": ""NSONE-DNS"", ""type"": ""IPv4"", ""handle"": ""NET-198-51-44-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""198.51.45.255"", ""created_date"": ""2013-08-07T23:04:47Z"", ""updated_date"": ""2021-12-15T01:28:31Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-198-0-0-0-0"", ""start_address"": ""198.51.44.0""}"
4178,2025-12-04 19:41:59.478522,2025-12-04 19:41:59.478522,Identifier,"{""id"": ""go daddy operating company, llc"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:go daddy operating company, llc""}"
4182,2025-12-04 19:42:07.356872,2025-12-04 19:42:07.356872,FQDN,"{""name"": ""ec2-54-147-108-110.compute-1.amazonaws.com""}"
4183,2025-12-04 19:42:09.444718,2025-12-04 19:42:09.444719,Netblock,"{""cidr"": ""148.163.144.0/21"", ""type"": ""IPv4""}"
4184,2025-12-04 19:42:09.479315,2025-12-04 19:42:09.479315,FQDN,"{""name"": ""200.150.163.148.in-addr.arpa""}"
4186,2025-12-04 19:42:11.395975,2025-12-04 19:42:11.395975,Identifier,"{""id"": ""5493005GJOH8HLL11157"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:5493005GJOH8HLL11157"", ""update_date"": ""2025-10-06T20:17:59Z"", ""creation_date"": ""2017-01-06T02:00:00Z"", ""expiration_date"": ""2026-10-16T17:53:50Z""}"
4187,2025-12-04 19:42:11.411296,2025-12-04 19:42:11.411296,Identifier,"{""id"": ""go daddy operating company, llc"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:go daddy operating company, llc""}"
4188,2025-12-04 19:42:11.434173,2025-12-04 19:42:11.434173,Identifier,"{""id"": ""us_de/5005127"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:us_de/5005127""}"
4189,2025-12-04 19:42:11.450776,2025-12-04 19:42:11.450776,Identifier,"{""id"": ""140598683"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:140598683""}"
4190,2025-12-04 19:42:11.498622,2025-12-04 19:42:11.498622,ContactRecord,"{""discovered_at"": ""cloudflare.com""}"
4191,2025-12-04 19:42:11.505954,2025-12-04 19:42:11.505955,FQDN,"{""name"": ""cloudflare.com""}"
4192,2025-12-04 19:42:12.265941,2025-12-04 19:42:12.265941,IPAddress,"{""type"": ""IPv4"", ""address"": ""69.20.95.4""}"
4193,2025-12-04 19:42:12.932402,2025-12-04 19:42:12.932403,FQDN,"{""name"": ""ec2-54-147-142-187.compute-1.amazonaws.com""}"
4194,2025-12-04 19:42:13.302053,2025-12-04 19:42:13.302053,IPAddress,"{""type"": ""IPv4"", ""address"": ""158.101.66.114""}"
4195,2025-12-04 19:42:13.305377,2025-12-04 19:42:13.305377,FQDN,"{""name"": ""sledge1-ph2.slb.sfdcsvc.net""}"
4196,2025-12-04 19:42:13.307837,2025-12-04 19:42:13.307837,FQDN,"{""name"": ""sledge-ph2.slb.sfdcsvc.net""}"
4197,2025-12-04 19:42:13.322886,2025-12-04 19:42:13.322886,IPAddress,"{""type"": ""IPv4"", ""address"": ""158.101.130.114""}"
4198,2025-12-04 19:42:13.345593,2025-12-04 19:42:13.345593,IPAddress,"{""type"": ""IPv4"", ""address"": ""158.101.194.114""}"
4199,2025-12-04 19:42:13.357025,2025-12-04 19:42:13.357025,IPAddress,"{""type"": ""IPv4"", ""address"": ""158.101.2.114""}"
4200,2025-12-04 19:42:13.465687,2025-12-04 19:42:13.465687,Netblock,"{""cidr"": ""35.80.0.0/12"", ""type"": ""IPv4""}"
4201,2025-12-04 19:42:13.50017,2025-12-04 19:42:13.50017,FQDN,"{""name"": ""190.27.184.54.in-addr.arpa""}"
4202,2025-12-04 19:42:13.504432,2025-12-04 19:42:13.504433,FQDN,"{""name"": ""85.53.84.35.in-addr.arpa""}"
4203,2025-12-04 19:42:13.512197,2025-12-04 19:42:13.512197,FQDN,"{""name"": ""47.139.167.35.in-addr.arpa""}"
4204,2025-12-04 19:42:14.296816,2025-12-04 19:42:14.296816,DomainRecord,"{""id"": ""1683658788_DOMAIN_COM-VRSN"", ""raw"": ""Domain Name: CIRCULARHUB.COM\r\n   Registry Domain ID: 1683658788_DOMAIN_COM-VRSN\r\n   Registrar WHOIS Server: whois.registrar.amazon\r\n   Registrar URL: http://registrar.amazon.com\r\n   Updated Date: 2025-09-18T18:21:17Z\r\n   Creation Date: 2011-10-23T18:20:13Z\r\n   Registry Expiry Date: 2026-10-23T18:20:13Z\r\n   Registrar: Amazon Registrar, Inc.\r\n   Registrar IANA ID: 468\r\n   Registrar Abuse Contact Email: trustandsafety@support.aws.com\r\n   Registrar Abuse Contact Phone: +1.2024422253\r\n   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited\r\n   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited\r\n   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited\r\n   Name Server: NS-1790.AWSDNS-31.CO.UK\r\n   Name Server: NS-823.AWSDNS-38.NET\r\n   DNSSEC: unsigned\r\n   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/\r\n>>> Last update of whois database: 2025-12-04T19:42:00Z <<<\r\n\r\nFor more information on Whois status codes, please visit https://icann.org/epp\r\n\r\nNOTICE: The expiration date displayed in this record is the date the\r\nregistrar's sponsorship of the domain name registration in the registry is\r\ncurrently set to expire. This date does not necessarily reflect the expiration\r\ndate of the domain name registrant's agreement with the sponsoring\r\nregistrar.  Users may consult the sponsoring registrar's Whois database to\r\nview the registrar's reported date of expiration for this registration.\r\n\r\nTERMS OF USE: You are not authorized to access or query our Whois\r\ndatabase through the use of electronic processes that are high-volume and\r\nautomated except as reasonably necessary to register domain names or\r\nmodify existing registrations; the Data in VeriSign Global Registry\r\nServices' (\""VeriSign\"") Whois database is provided by VeriSign for\r\ninformation purposes only, and to assist persons in obtaining information\r\nabout or related to a domain name registration record. VeriSign does not\r\nguarantee its accuracy. By submitting a Whois query, you agree to abide\r\nby the following terms of use: You agree that you may use this Data only\r\nfor lawful purposes and that under no circumstances will you use this Data\r\nto: (1) allow, enable, or otherwise support the transmission of mass\r\nunsolicited, commercial advertising or solicitations via e-mail, telephone,\r\nor facsimile; or (2) enable high volume, automated, electronic processes\r\nthat apply to VeriSign (or its computer systems). The compilation,\r\nrepackaging, dissemination or other use of this Data is expressly\r\nprohibited without the prior written consent of VeriSign. You agree not to\r\nuse electronic processes that are automated and high-volume to access or\r\nquery the Whois database except as reasonably necessary to register\r\ndomain names or modify existing registrations. VeriSign reserves the right\r\nto restrict your access to the Whois database in its sole discretion to ensure\r\noperational stability.  VeriSign may restrict or terminate your access to the\r\nWhois database for failure to abide by these terms of use. VeriSign\r\nreserves the right to modify these terms at any time.\r\n\r\nThe Registry database contains ONLY .COM, .NET, .EDU domains and\r\nRegistrars.\r\nDomain Name: circularhub.com\r\nRegistry Domain ID: 1683658788_DOMAIN_COM-VRSN\r\nRegistrar WHOIS Server: whois.registrar.amazon\r\nRegistrar URL: https://registrar.amazon.com\r\nUpdated Date: 2025-09-18T18:21:17Z\r\nCreation Date: 2011-10-23T18:20:13Z\r\nRegistrar Registration Expiration Date: 2026-10-23T18:20:13Z\r\nRegistrar: Amazon Registrar, Inc.\r\nRegistrar IANA ID: 468\r\nRegistrar Abuse Contact Email: trustandsafety@support.aws.com\r\nRegistrar Abuse Contact Phone: +1.2024422253\r\nDomain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited\r\nDomain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited\r\nDomain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited\r\nRegistry Registrant ID: Not Available From Registry\r\nRegistrant Name: On behalf of circularhub.com owner\r\nRegistrant Organization: Identity Protection Service\r\nRegistrant Street: PO Box 786\r\nRegistrant City: Hayes\r\nRegistrant State/Province: Middlesex\r\nRegistrant Postal Code: UB3 9TR\r\nRegistrant Country: GB\r\nRegistrant Phone: +44.1483307527\r\nRegistrant Phone Ext:\r\nRegistrant Fax: +44.1483304031\r\nRegistrant Fax Ext:\r\nRegistrant Email: 1db66782-a89a-4be9-bdf8-3e82f0d7c5c6@identity-protect.org\r\nRegistry Tech ID: Not Available From Registry\r\nTech Name: On behalf of circularhub.com owner\r\nTech Organization: Identity Protection Service\r\nTech Street: PO Box 786\r\nTech City: Hayes\r\nTech State/Province: Middlesex\r\nTech Postal Code: UB3 9TR\r\nTech Country: GB\r\nTech Phone: +44.1483307527\r\nTech Phone Ext:\r\nTech Fax: +44.1483304031\r\nTech Fax Ext:\r\nTech Email: 1db66782-a89a-4be9-bdf8-3e82f0d7c5c6@identity-protect.org\r\nName Server: NS-823.AWSDNS-38.NET\r\nName Server: NS-1790.AWSDNS-31.CO.UK\r\nDNSSEC: unsigned\r\nURL of the ICANN WHOIS Data Problem Reporting System: http://wdprs.internic.net/\r\n>>> Last update of WHOIS database: 2025-12-04T19:42:14Z <<<\r\nFor more information on Whois status codes, please visit https://icann.org/epp\r\n\r\nBy submitting a query to the Amazon Registrar, Inc. WHOIS database, you\r\nagree to abide by the following terms. The data in Amazon Registrar, Inc.'s\r\nWHOIS database is provided by Amazon Registrar, Inc. for the sole purpose of\r\nassisting you in obtaining information about domain name accuracy. You agree\r\nto use this data only for lawful purposes and further agree not to use this\r\ndata for any unlawful purpose or to: (1) enable, allow, or otherwise support\r\nthe transmission by email, telephone, or facsimile of commercial advertising\r\nor unsolicited bulk email, or (2) enable high volume, automated, electronic\r\nprocesses to collect or compile this data for any purpose, including mining\r\nthis data for your own personal or commercial purposes. Amazon Registrar, Inc.\r\nreserves the right to restrict or terminate your access to the data if you fail\r\nto abide by these terms of use. Amazon Registrar, Inc. reserves the right\r\nto modify these terms at any time.\r\n\r\nVisit Amazon Registrar, Inc. at https://registrar.amazon.com\r\n\r\nContact information available here:\r\nhttps://docs.aws.amazon.com/Route53/latest/DeveloperGuide/domain-contact-support.html\r\n\r\n© 2020, Amazon.com, Inc., or its affiliates\n\n% Query time: 1757 msec\n% WHEN: Thu Dec 04 19:42:12 UTC 2025\n"", ""name"": ""circularhub"", ""domain"": ""circularhub.com"", ""status"": [""clientDeleteProhibited"", ""clientTransferProhibited"", ""clientUpdateProhibited""], ""punycode"": ""circularhub.com"", ""extension"": ""com"", ""created_date"": ""2011-10-23T18:20:13Z"", ""updated_date"": ""2025-09-18T18:21:17Z"", ""whois_server"": ""whois.registrar.amazon"", ""expiration_date"": ""2026-10-23T18:20:13Z""}"
4207,2025-12-04 19:42:14.350646,2025-12-04 19:42:14.350646,Identifier,"{""id"": ""5493007DY18BGNLDWU14"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:5493007DY18BGNLDWU14"", ""update_date"": ""2025-12-02T05:43:36Z"", ""creation_date"": ""2020-05-06T14:29:00Z"", ""expiration_date"": ""2026-12-08T16:47:24Z""}"
4208,2025-12-04 19:42:14.351048,2025-12-04 19:42:14.351048,FQDN,"{""name"": ""whois.registrar.amazon""}"
4209,2025-12-04 19:42:14.367684,2025-12-04 19:42:14.367684,Identifier,"{""id"": ""cloudflare, inc."", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:cloudflare, inc.""}"
4210,2025-12-04 19:42:14.382067,2025-12-04 19:42:14.382067,ContactRecord,"{""discovered_at"": ""whois.registrar.amazon, circularhub.com, Registrar Contact Info""}"
4211,2025-12-04 19:42:14.388716,2025-12-04 19:42:14.388716,Identifier,"{""id"": ""us_de/4710875"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:us_de/4710875""}"
4212,2025-12-04 19:42:14.403205,2025-12-04 19:42:14.403205,Phone,"{""raw"": ""+12024422253"", ""e164"": ""+12024422253"", ""type"": ""phone"", ""country_code"": 1}"
4213,2025-12-04 19:42:14.409075,2025-12-04 19:42:14.409075,Identifier,"{""id"": ""81851700"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:81851700""}"
4214,2025-12-04 19:42:14.417198,2025-12-04 19:42:14.417198,URL,"{""url"": ""https://registrar.amazon.com"", ""host"": ""registrar.amazon.com"", ""path"": """", ""port"": 443, ""scheme"": ""https""}"
4215,2025-12-04 19:42:14.603467,2025-12-04 19:42:14.603467,Identifier,"{""id"": ""amazon registrar, inc."", ""id_type"": ""org_name"", ""unique_id"": ""org_name:amazon registrar, inc.""}"
4216,2025-12-04 19:42:14.866636,2025-12-04 19:42:14.866636,IPNetRecord,"{""cidr"": ""35.80.0.0/12"", ""name"": ""AMAZON-ZPDX"", ""type"": ""IPv4"", ""handle"": ""NET-35-80-0-0-1"", ""method"": ""ALLOCATION"", ""status"": [""active""], ""end_address"": ""35.95.255.255"", ""created_date"": ""2020-09-28T13:14:28Z"", ""updated_date"": ""2020-09-28T13:14:28Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-35-71-64-0-1"", ""start_address"": ""35.80.0.0""}"
4269,2025-12-04 19:42:37.627728,2025-12-04 19:42:37.627728,FQDN,"{""name"": ""56.163.96.52.in-addr.arpa""}"
